frame_idx,t_s,measured,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,pos_sd_x,pos_sd_y,pos_sd_z,vel_sd_x,vel_sd_y,vel_sd_z,acc_sd_x,acc_sd_y,acc_sd_z,jerk_sd_x,jerk_sd_y,jerk_sd_z
85,0.945859954,1,0.224225633,-0.263423601,2.408141687,0.002405605,0.020040149,-0.142176754,-0.279622775,0.009960956,-0.085403979,-6.411705967,-1.001771365,6.398240727,0.000268534,0.000686455,0.003456775,0.004140481,0.008094729,0.025690390,0.099195035,0.148315681,0.296740517,3.692461054,4.222279446,5.319864361
86,0.956987719,1,0.224233667,-0.263200205,2.406555762,-0.001084440,0.020091472,-0.142729893,-0.345701502,-0.000523716,-0.013940979,-5.363607228,-0.887313209,6.436630200,0.000268534,0.000686455,0.003456769,0.004140480,0.008094718,0.025688642,0.099194998,0.148315149,0.296714787,3.692461323,4.222281994,5.319872518
87,0.968115483,1,0.224199048,-0.262976863,2.404968113,-0.005232468,0.020032520,-0.142486547,-0.396777384,-0.009930030,0.057650721,-3.721074222,-0.811200884,6.422157431,0.000268534,0.000686455,0.003456753,0.004140480,0.008094716,0.025687387,0.099194963,0.148314621,0.296688504,3.692461488,4.222283811,5.319882926
88,0.979243247,1,0.224115518,-0.262754745,2.403387597,-0.009835908,0.019872574,-0.141448469,-0.426595594,-0.018773228,0.128805867,-1.563823526,-0.787454437,6.358635693,0.000268534,0.000686455,0.003456724,0.004140481,0.008094720,0.025686548,0.099194934,0.148314147,0.296662586,3.692461514,4.222284576,5.319888981
89,0.990371011,1,0.223979435,-0.262534952,2.401823022,-0.014629372,0.019614554,-0.139623507,-0.430284020,-0.027657354,0.198990097,0.941064125,-0.817823650,6.247758281,0.000268534,0.000686455,0.003456685,0.004140481,0.008094726,0.025686040,0.099194914,0.148313761,0.296637835,3.692461415,4.222284238,5.319886044
90,1.001498775,1,0.223790369,-0.262318589,2.400283071,-0.019305057,0.019254799,-0.137025392,-0.405203158,-0.037141833,0.267676966,3.566332557,-0.893123358,6.089385732,0.000268534,0.000686454,0.003456635,0.004140481,0.008094732,0.025685782,0.099194903,0.148313477,0.296614903,3.692461232,4.222282949,5.319871319
91,1.012626539,1,0.223551426,-0.262106837,2.398776245,-0.023540425,0.018784152,-0.133673747,-0.351376828,-0.047641570,0.334332575,6.067180413,-0.997232807,5.882479391,0.000268534,0.000686453,0.003456578,0.004140481,0.008094737,0.025685697,0.099194900,0.148313295,0.296594277,3.692461019,4.222280981,5.319843644
92,1.023754304,1,0.223269243,-0.261900996,2.397310792,-0.027028192,0.018189925,-0.129594204,-0.271496249,-0.059369792,0.398410428,8.212744745,-1.110444869,5.625916309,0.000268534,0.000686453,0.003456516,0.004140481,0.008094740,0.025685714,0.099194902,0.148313201,0.296576270,3.692460818,4.222278654,5.319803230
93,1.034882068,1,0.222953658,-0.261702520,2.395894640,-0.029504767,0.017458325,-0.124818542,-0.170667707,-0.072308672,0.459353023,9.802181580,-1.211185608,5.318891865,0.000268534,0.000686453,0.003456451,0.004140481,0.008094739,0.025685776,0.099194905,0.148313174,0.296561031,3.692460660,4.222276272,5.319751360
94,1.046009832,1,0.222617084,-0.261513008,2.394535331,-0.030774834,0.016577086,-0.119384776,-0.055951375,-0.086203808,0.516598348,10.691283053,-1.279321932,4.961555303,0.000268534,0.000686452,0.003456385,0.004140481,0.008094736,0.025685834,0.099194909,0.148313191,0.296548562,3.692460557,4.222274083,5.319690093
95,1.057137596,1,0.222273641,-0.261334175,2.393239947,-0.030728961,0.015537930,-0.113337136,0.064427217,-0.100602308,0.569594876,10.816279428,-1.299607392,4.555713828,0.000268534,0.000686452,0.003456321,0.004140480,0.008094732,0.025685854,0.099194911,0.148313231,0.296538734,3.692460506,4.222272256,5.319621970
96,1.068265360,1,0.221938146,-0.261167798,2.392015045,-0.029351423,0.014338431,-0.106725837,0.182013057,-0.114917348,0.617822427,10.200297978,-1.263503475,4.105251822,0.000268534,0.000686452,0.003456261,0.004140480,0.008094726,0.025685811,0.099194911,0.148313276,0.296531324,3.692460494,4.222270876,5.319549749
97,1.079393124,1,0.221625080,-0.261015644,2.390866592,-0.026717502,0.012983090,-0.099606599,0.289036720,-0.128502168,0.660814797,8.937078895,-1.168056708,3.615810451,0.000268534,0.000686452,0.003456205,0.004140480,0.008094720,0.025685692,0.099194910,0.148313313,0.296526032,3.692460507,4.222269954,5.319476178
98,1.090520889,1,0.221347627,-0.260879388,2.389799907,-0.022982388,0.011483752,-0.092039964,0.378949351,-0.140682248,0.698172133,7.144339312,-1.010275105,3.093447605,0.000268534,0.000686452,0.003456156,0.004140480,0.008094715,0.025685495,0.099194907,0.148313333,0.296522516,3.692460528,4.222269441,5.319403808
99,1.101648653,1,0.221116866,-0.260760530,2.388819614,-0.018366906,0.009860016,-0.084090557,0.446494901,-0.150734627,0.729560525,4.936177546,-0.784726504,2.543995393,0.000268534,0.000686452,0.003456114,0.004140480,0.008094710,0.025685222,0.099194905,0.148313335,0.296520417,3.692460546,4.222269254,5.319334860
100,1.112776417,1,0.220941122,-0.260660307,2.387929595,-0.013143160,0.008139838,-0.075826347,0.487741251,-0.157885383,0.754713976,2.441865886,-0.488999452,1.974079457,0.000268534,0.000686452,0.003456078,0.004140480,0.008094707,0.025684884,0.099194902,0.148313319,0.296519376,3.692460556,4.222269291,5.319271129
101,1.123904181,1,0.220825477,-0.260579597,2.387132965,-0.007618367,0.006359778,-0.067317818,0.500366026,-0.161377621,0.773449299,-0.179361771,-0.128924394,1.391980039,0.000268534,0.000686452,0.003456050,0.004140480,0.008094704,0.025684495,0.099194900,0.148313290,0.296519059,3.692460556,4.222269453,5.319213938
102,1.135031945,1,0.220771490,-0.260518825,2.386432041,-0.002115205,0.004564259,-0.058636948,0.483958111,-0.160573536,0.785684908,-2.744199944,0.279680497,0.807678357,0.000268534,0.000686452,0.003456027,0.004140480,0.008094703,0.025684071,0.099194899,0.148313253,0.296519167,3.692460546,4.222269653,5.319164131
103,1.146159709,1,0.220777147,-0.260477888,2.385828340,0.003050669,0.002803622,-0.049855973,0.440195045,-0.155063544,0.791457721,-5.066957959,0.712345369,0.232296719,0.000268534,0.000686452,0.003456011,0.004140480,0.008094702,0.025683628,0.099194898,0.148313213,0.296519447,3.692460532,4.222269828,5.319122090
104,1.157287474,1,0.220837066,-0.260456102,2.385322577,0.007593192,0.001131153,-0.041046028,0.372653308,-0.144734320,0.790928716,-6.996627671,1.141086213,-0.323178379,0.000268534,0.000686452,0.003456000,0.004140480,0.008094702,0.025683183,0.099194898,0.148313175,0.296519697,3.692460516,4.222269939,5.319087786
105,1.168415238,1,0.220942936,-0.260452190,2.384914691,0.011274569,-0.000400361,-0.032275788,0.286358039,-0.129791143,0.784377501,-8.421410160,1.536641220,-0.848410089,0.000268534,0.000686452,0.003455992,0.004140480,0.008094703,0.025682751,0.099194898,0.148313142,0.296519768,3.692460502,4.222269968,5.319060840
106,1.179543002,1,0.221084133,-0.260464308,2.384603874,0.013919194,-0.001742243,-0.023610195,0.187401750,-0.110767611,0.772194320,-9.261980721,1.869715492,-1.333943541,0.000268534,0.000686452,0.003455988,0.004140480,0.008094703,0.025682344,0.099194898,0.148313115,0.296519559,3.692460491,4.222269918,5.319040602
107,1.190670766,1,0.221248475,-0.260490108,2.384388622,0.015423436,-0.002853529,-0.015109285,0.082562090,-0.088511766,0.754867363,-9.474596116,2.113419049,-1.771694425,0.000268534,0.000686452,0.003455987,0.004140480,0.008094704,0.025681972,0.099194899,0.148313097,0.296519019,3.692460485,4.222269803,5.319026224
108,1.201798530,1,0.221423053,-0.260526846,2.384266796,0.015760993,-0.003704266,-0.006827202,-0.021117477,-0.064145436,0.732964553,-9.057481101,2.246054273,-2.155557463,0.000268534,0.000686452,0.003455986,0.004140480,0.008094704,0.025681642,0.099194899,0.148313085,0.296518135,3.692460482,4.222269645,5.319016742
109,1.212926294,1,0.221595098,-0.260571519,2.384235690,0.014982960,-0.004278167,0.001188557,-0.116873024,-0.038986342,0.707107109,-8.063934427,2.254510104,-2.482135504,0.000268534,0.000686452,0.003455987,0.004140480,0.008094704,0.025681358,0.099194899,0.148313080,0.296516925,3.692460481,4.222269469,5.319011144
110,1.224054059,1,0.221752814,-0.260621026,2.384292109,0.013211325,-0.004574229,0.008897560,-0.198814924,-0.014447577,0.677938698,-6.594821604,2.134579524,-2.750745016,0.000268534,0.000686452,0.003455988,0.004140480,0.008094704,0.025681121,0.099194899,0.148313079,0.296515436,3.692460482,4.222269295,5.319008434
111,1.235181823,1,0.221886101,-0.260672344,2.384432448,0.010626496,-0.004607243,0.016266522,-0.262414789,0.008063289,0.646095014,-4.794964123,1.891853579,-2.963583659,0.000268534,0.000686452,0.003455988,0.004140480,0.008094704,0.025680931,0.099194898,0.148313081,0.296513727,3.692460484,4.222269140,5.319007681
112,1.246309587,1,0.221987113,-0.260722697,2.384652769,0.007449624,-0.004407119,0.023269041,-0.304914994,0.027252726,0.612172181,-2.828498771,1.540349861,-3.125345791,0.000268534,0.000686452,0.003455988,0.004140480,0.008094703,0.025680784,0.099194898,0.148313085,0.296511871,3.692460485,4.222269015,5.319008057
113,1.257437351,1,0.222050598,-0.260769721,2.384948878,0.003922777,-0.004017198,0.029885023,-0.325265505,0.042006599,0.576706216,-0.834172356,1.097805408,-3.241996233,0.000268534,0.000686452,0.003455987,0.004140480,0.008094703,0.025680676,0.099194898,0.148313088,0.296509939,3.692460486,4.222268923,5.319008864
114,1.268565115,1,0.222074032,-0.260811599,2.385316388,0.000291830,-0.003492071,0.036099954,-0.323767468,0.051421890,0.540162276,1.083833391,0.584404791,-3.320261539,0.000268534,0.000686452,0.003455986,0.004140480,0.008094703,0.025680601,0.099194898,0.148313090,0.296508003,3.692460486,4.222268865,5.319009547
115,1.279692879,1,0.222057587,-0.260847172,2.385750778,-0.003206423,-0.002895082,0.041904068,-0.301686823,0.054832426,0.502927827,2.856495991,0.022460534,-3.367323923,0.000268534,0.000686452,0.003455983,0.004140480,0.008094702,0.025680554,0.099194898,0.148313091,0.296506128,3.692460485,4.222268836,5.319009700
116,1.290820644,1,0.222003979,-0.260876021,2.386247439,-0.006352902,-0.002295554,0.047291461,-0.260891205,0.051834991,0.465308330,4.441418980,-0.562666631,-3.390793675,0.000268534,0.000686452,0.003455980,0.004140480,0.008094702,0.025680528,0.099194898,0.148313091,0.296504365,3.692460484,4.222268828,5.319009054
117,1.301948408,1,0.221918235,-0.260898519,2.386801717,-0.008951753,-0.001765617,0.052259137,-0.203682568,0.042339737,0.427520028,5.799068566,-1.139536546,-3.399168272,0.000268534,0.000686452,0.003455976,0.004140480,0.008094702,0.025680517,0.099194898,0.148313090,0.296502759,3.692460483,4.222268834,5.319007471
118,1.313076172,1,0.221807410,-0.260915838,2.387408933,-0.010835358,-0.001376309,0.056805964,-0.132849681,0.026645887,0.389679307,6.881414576,-1.669918891,-3.401822184,0.000268534,0.000686452,0.003455971,0.004140480,0.008094702,0.025680515,0.099194898,0.148313087,0.296501337,3.692460482,4.222268848,5.319004923
119,1.324203936,1,0.221680241,-0.260929914,2.388064401,-0.011870301,-0.001192863,0.060931511,-0.051772375,0.005505273,0.351795799,7.629081195,-2.111155489,-3.408481060,0.000268534,0.000686452,0.003455967,0.004140480,0.008094701,0.025680519,0.099194898,0.148313084,0.296500116,3.692460481,4.222268863,5.319001473
120,1.335331700,1,0.221546725,-0.260943352,2.388763430,-0.011964776,-0.001269459,0.064634856,0.035423398,-0.019844657,0.313771632,7.968191178,-2.419294229,-3.428599055,0.000268534,0.000686452,0.003455962,0.004140480,0.008094701,0.025680524,0.099194898,0.148313081,0.296499101,3.692460480,4.222268874,5.318997248
121,1.346459465,1,0.221417608,-0.260959274,2.389501309,-0.011077505,-0.001643851,0.067913426,0.123793253,-0.047698709,0.275411297,7.831045786,-2.555690887,-3.469963511,0.000268534,0.000686452,0.003455957,0.004140480,0.008094701,0.025680528,0.099194898,0.148313079,0.296498287,3.692460480,4.222268881,5.318992424
122,1.357587229,1,0.221303774,-0.260981106,2.390273285,-0.009225851,-0.002332660,0.070762053,0.207798680,-0.075988353,0.236449458,7.180022652,-2.494566546,-3.537174276,0.000268534,0.000686452,0.003455952,0.004140480,0.008094701,0.025680527,0.099194898,0.148313076,0.296497660,3.692460480,4.222268881,5.318987199
123,1.368714993,1,0.221215567,-0.261012329,2.391074530,-0.006490582,-0.003328209,0.073172401,0.281625012,-0.102443023,0.196589209,6.000565869,-2.225439527,-3.631332339,0.000268534,0.000686452,0.003455948,0.004140480,0.008094701,0.025680521,0.099194898,0.148313075,0.296497200,3.692460480,4.222268875,5.318981781
124,1.379842757,1,0.221162067,-0.261056195,2.391900107,-0.003017612,-0.004597236,0.075132838,0.339431903,-0.124765855,0.155541384,4.307518059,-1.754546362,-3.749838917,0.000268534,0.000686452,0.003455944,0.004140480,0.008094702,0.025680509,0.099194898,0.148313073,0.296496884,3.692460480,4.222268866,5.318976365
125,1.390970521,1,0.221150377,-0.261115445,2.392744929,0.000984164,-0.006081695,0.076628761,0.375847862,-0.140835204,0.113069197,2.173412171,-1.107336407,-3.885839314,0.000268534,0.000686452,0.003455941,0.004140480,0.008094702,0.025680491,0.099194898,0.148313073,0.296496685,3.692460481,4.222268853,5.318971129
126,1.402098285,1,0.221184961,-0.261192052,2.393603735,0.005251837,-0.007701888,0.077643439,0.386643780,-0.148913384,0.069034306,-0.271497598,-0.326622413,-4.028665533,0.000268534,0.000686452,0.003455938,0.004140480,0.008094702,0.025680469,0.099194898,0.148313072,0.296496576,3.692460481,4.222268840,5.318966222
127,1.413226050,1,0.221267131,-0.261287003,2.394471074,0.009484491,-0.009361721,0.078159328,0.369304811,-0.147815938,0.023433766,-2.849938951,0.531513770,-4.164775537,0.000268534,0.000686452,0.003455935,0.004140480,0.008094702,0.025680441,0.099194898,0.148313072,0.296496532,3.692460481,4.222268828,5.318961757
128,1.424353814,1,0.221394737,-0.261400157,2.395341300,0.013365119,-0.010955618,0.078159734,0.323531992,-0.137040961,-0.023572263,-5.342899667,1.401191040,-4.278565360,0.000268534,0.000686452,0.003455934,0.004140480,0.008094702,0.025680411,0.099194898,0.148313073,0.296496529,3.692460480,4.222268817,5.318957814
129,1.435481578,1,0.221562132,-0.261530184,2.396208596,0.016587459,-0.012376611,0.077630737,0.251583876,-0.116848099,-0.071644831,-7.516248129,2.212633542,-4.353802844,0.000268534,0.000686452,0.003455932,0.004140480,0.008094701,0.025680379,0.099194898,0.148313073,0.296496547,3.692460480,4.222268808,5.318954437
130,1.446609342,1,0.221760459,-0.261674592,2.397067015,0.018884621,-0.013524915,0.076563176,0.158241851,-0.088262311,-0.120268776,-9.154740885,2.899050613,-4.375278929,0.000268534,0.000686452,0.003455931,0.004140480,0.008094701,0.025680345,0.099194898,0.148313073,0.296496569,3.692460480,4.222268802,5.318951636
131,1.457737106,1,0.221978231,-0.261829860,2.397910542,0.020055599,-0.014316144,0.074954529,0.050504813,-0.053012987,-0.168770491,-10.076838050,3.401304168,-4.329878890,0.000268534,0.000686452,0.003455930,0.004140480,0.008094701,0.025680313,0.099194898,0.148313073,0.296496582,3.692460480,4.222268799,5.318949396
132,1.468864870,1,0.222202198,-0.261991648,2.398733180,0.019987492,-0.014688580,0.072810517,-0.062902114,-0.013418739,-0.216348005,-10.160704787,3.673947688,-4.207944943,0.000268534,0.000686452,0.003455930,0.004140480,0.008094701,0.025680282,0.099194898,0.148313073,0.296496577,3.692460480,4.222268797,5.318947677
133,1.479992635,1,0.222418417,-0.262155081,2.399529048,0.018670195,-0.014608723,0.070146289,-0.172403763,0.027804497,-0.262118536,-9.378332786,3.691636286,-4.004758764,0.000268534,0.000686452,0.003455930,0.004140480,0.008094701,0.025680253,0.099194898,0.148313073,0.296496549,3.692460480,4.222268797,5.318946422
134,1.491120399,1,0.222613425,-0.262315084,2.400292486,0.016200014,-0.014074437,0.066987002,-0.268604248,0.067773005,-0.305174838,-7.785030831,3.449181520,-3.720543206,0.000268534,0.000686452,0.003455930,0.004140480,0.008094701,0.025680227,0.099194898,0.148313073,0.296496496,3.692460480,4.222268798,5.318945563
135,1.502248163,1,0.222775396,-0.262466736,2.401018172,0.012772854,-0.013115576,0.063367794,-0.343146913,0.103660554,-0.344639849,-5.516575305,2.962994986,-3.360680654,0.000268534,0.000686452,0.003455930,0.004140480,0.008094701,0.025680204,0.099194898,0.148313073,0.296496417,3.692460480,4.222268799,5.318945027
136,1.513375927,1,0.222895168,-0.262605621,2.401701227,0.008667202,-0.011791912,0.059333110,-0.389725055,0.132964114,-0.379729055,-2.804201519,2.274777203,-2.936400287,0.000268534,0.000686452,0.003455930,0.004140480,0.008094701,0.025680185,0.099194898,0.148313073,0.296496316,3.692460480,4.222268800,5.318944738
137,1.524503691,1,0.222967005,-0.262728130,2.402337314,0.004215948,-0.010188022,0.054935324,-0.404967713,0.153765028,-0.409810030,0.067228153,1.446151072,-2.463397774,0.000268534,0.000686452,0.003455930,0.004140480,0.008094701,0.025680169,0.099194898,0.148313072,0.296496196,3.692460480,4.222268801,5.318944624
138,1.535631455,1,0.222989024,-0.262831699,2.402922711,-0.000228192,-0.008405779,0.050232823,-0.388661736,0.164890629,-0.434438176,2.823066069,0.547962407,-1.959385015,0.000268534,0.000686452,0.003455930,0.004140480,0.008094701,0.025680157,0.099194898,0.148313072,0.296496063,3.692460480,4.222268801,5.318944622
139,1.546759220,1,0.222963215,-0.262914953,2.403454372,-0.004326471,-0.006555641,0.045287827,-0.343470087,0.165974976,-0.453370166,5.221604048,-0.346358370,-1.442675153,0.000268534,0.000686452,0.003455930,0.004140480,0.008094701,0.025680147,0.099194898,0.148313072,0.296495922,3.692460480,4.222268801,5.318944674
140,1.557886984,1,0.222895122,-0.262977755,2.403929953,-0.007783885,-0.004747625,0.040164137,-0.274499454,0.157457093,-0.466564073,7.071293860,-1.167021011,-0.930829697,0.000268534,0.000686452,0.003455930,0.004140480,0.008094701,0.025680141,0.099194898,0.148313072,0.296495778,3.692460480,4.222268800,5.318944734
141,1.569014748,1,0.222793213,-0.263021147,2.404347818,-0.010372460,-0.003082758,0.034924980,-0.188527486,0.140490074,-0.474159808,8.267343656,-1.856617697,-0.438715569,0.000268534,0.000686452,0.003455930,0.004140480,0.008094701,0.025680136,0.099194898,0.148313072,0.296495636,3.692460480,4.222268799,5.318944768
142,1.580142512,1,0.222668058,-0.263047212,2.404707025,-0.011944476,-0.001645974,0.029631168,-0.093077678,0.116789786,-0.476446258,8.770925525,-2.370617227,0.021572726,0.000268534,0.000686452,0.003455929,0.004140480,0.008094701,0.025680134,0.099194898,0.148313072,0.296495501,3.692460480,4.222268798,5.318944750
143,1.591270276,1,0.222531395,-0.263058863,2.405007284,-0.012437618,-0.000500577,0.024339599,0.004087294,0.088505934,-0.473833886,8.579000940,-2.676191000,0.440411863,0.000268534,0.000686452,0.003455929,0.004140480,0.008094701,0.025680132,0.099194898,0.148313072,0.296495376,3.692460480,4.222268798,5.318944666
144,1.602398040,1,0.222395178,-0.263059577,2.405248916,-0.011875125,0.000315763,0.019102071,0.095455873,0.058065379,-0.466821521,7.742782684,-2.757101475,0.811700413,0.000268534,0.000686452,0.003455929,0.004140480,0.008094701,0.025680132,0.099194898,0.148313072,0.296495264,3.692460480,4.222268797,5.318944511
