kind,hw_timestamp_s,host_timestamp_s,unified_time_s,x,y,z
gyro,1777992392.063892,26355.033793,1777992392.063892,0.005859,-0.003196,-0.006924
accel,1777992392.076129,26355.044818,1777992392.076129,0.431493,-9.129991,1.235638
gyro,1777992392.073922,26355.044818,1777992392.073922,0.005325,0.003728,-0.001065
accel,1777992392.087895,26355.055950,1777992392.087895,0.411879,-9.129991,1.255251
gyro,1777992392.083952,26355.055950,1777992392.083952,-0.001597,0.000000,-0.004793
accel,1777992392.099661,26355.067225,1777992392.099661,0.431493,-9.110377,1.255251
gyro,1777992392.098997,26355.067225,1777992392.098997,-0.001065,0.003196,-0.001065
accel,1777992392.107505,26355.078212,1777992392.107505,0.411879,-9.110377,1.255251
gyro,1777992392.109026,26355.078212,1777992392.109026,0.003728,0.000000,-0.002129
accel,1777992392.119270,26355.089305,1777992392.119270,0.431493,-9.110377,1.274864
gyro,1777992392.119057,26355.089305,1777992392.119057,0.002129,0.002662,-0.002129
accel,1777992392.131036,26355.100577,1777992392.131036,0.431493,-9.110377,1.255251
gyro,1777992392.129087,26355.100577,1777992392.129087,0.003196,0.000000,-0.000532
accel,1777992392.142802,26355.111574,1777992392.142802,0.411879,-9.129991,1.255251
gyro,1777992392.139117,26355.111574,1777992392.139117,0.003728,0.002129,-0.002662
accel,1777992392.154568,26355.122707,1777992392.154568,0.411879,-9.129991,1.274864
gyro,1777992392.154162,26355.122707,1777992392.154162,0.001065,0.000000,-0.003728
accel,1777992392.166334,26355.134012,1777992392.166334,0.431493,-9.110377,1.255251
gyro,1777992392.164192,26355.134012,1777992392.164192,0.001597,0.002129,-0.003196
accel,1777992392.174178,26355.144966,1777992392.174178,0.411879,-9.110377,1.255251
gyro,1777992392.174222,26355.144966,1777992392.174222,0.002662,-0.001597,0.001065
accel,1777992392.185946,26355.156129,1777992392.185946,0.411879,-9.129991,1.225831
gyro,1777992392.184253,26355.156129,1777992392.184253,0.000000,0.004260,0.001597
accel,1777992392.197710,26355.167373,1777992392.197710,0.411879,-9.129991,1.274864
gyro,1777992392.199298,26355.167373,1777992392.199298,0.002129,-0.004793,-0.006391
accel,1777992392.209476,26355.178348,1777992392.209476,0.411879,-9.110377,1.255251
gyro,1777992392.209328,26355.178348,1777992392.209328,0.001065,0.000532,-0.002129
accel,1777992392.221241,26355.189467,1777992392.221241,0.411879,-9.110377,1.274864
gyro,1777992392.219359,26355.189467,1777992392.219359,0.000532,0.001597,-0.007988
accel,1777992392.233006,26355.200632,1777992392.233006,0.402073,-9.129991,1.255251
gyro,1777992392.229389,26355.200632,1777992392.229389,-0.001065,0.003728,-0.000532
accel,1777992392.240850,26355.211721,1777992392.240850,0.431493,-9.090764,1.255251
gyro,1777992392.239420,26355.211721,1777992392.239420,-0.001065,-0.006391,-0.003728
accel,1777992392.252616,26355.222834,1777992392.252616,0.431493,-9.090764,1.235638
gyro,1777992392.254466,26355.222834,1777992392.254466,0.000532,0.002662,-0.006391
accel,1777992392.264383,26355.234145,1777992392.264383,0.431493,-9.149604,1.255251
gyro,1777992392.264496,26355.234145,1777992392.264496,0.000532,0.007456,-0.004793
accel,1777992392.276150,26355.245118,1777992392.276150,0.431493,-9.110377,1.255251
gyro,1777992392.274527,26355.245118,1777992392.274527,0.002129,0.006391,-0.001597
accel,1777992392.287917,26355.256222,1777992392.287917,0.411879,-9.071151,1.274864
gyro,1777992392.284558,26355.256222,1777992392.284558,0.001065,-0.000532,-0.005859
accel,1777992392.299684,26355.267542,1777992392.299684,0.411879,-9.129991,1.274864
gyro,1777992392.299604,26355.267542,1777992392.299604,0.000532,-0.003196,-0.004793
accel,1777992392.311451,26355.278495,1777992392.311451,0.411879,-9.110377,1.274864
gyro,1777992392.309634,26355.278495,1777992392.309634,0.004793,0.001065,-0.003728
accel,1777992392.319295,26355.289620,1777992392.319295,0.431493,-9.110377,1.255251
gyro,1777992392.319665,26355.289620,1777992392.319665,0.004260,0.000000,-0.001597
accel,1777992392.331062,26355.300837,1777992392.331062,0.411879,-9.149604,1.235638
gyro,1777992392.329695,26355.300837,1777992392.329695,0.002662,0.004260,-0.003728
accel,1777992392.342830,26355.311855,1777992392.342830,0.431493,-9.129991,1.225831
gyro,1777992392.344742,26355.311855,1777992392.344742,0.000532,-0.002129,0.001065
accel,1777992392.354597,26355.323031,1777992392.354597,0.431493,-9.090764,1.255251
gyro,1777992392.354773,26355.323031,1777992392.354773,-0.004793,0.003196,-0.001065
accel,1777992392.366364,26355.334200,1777992392.366364,0.411879,-9.129991,1.235638
gyro,1777992392.364805,26355.334200,1777992392.364805,0.000000,-0.006924,-0.004793
accel,1777992392.378130,26355.345271,1777992392.378130,0.431493,-9.129991,1.255251
gyro,1777992392.374835,26355.345271,1777992392.374835,0.002129,0.006391,-0.000532
accel,1777992392.385975,26355.356463,1777992392.385975,0.411879,-9.110377,1.255251
gyro,1777992392.384865,26355.356463,1777992392.384865,-0.000532,0.005859,-0.006391
accel,1777992392.397741,26355.367641,1777992392.397741,0.411879,-9.110377,1.225831
gyro,1777992392.399913,26355.367641,1777992392.399913,0.004793,-0.000532,0.001597
accel,1777992392.409508,26355.379356,1777992392.409508,0.431493,-9.110377,1.225831
gyro,1777992392.409943,26355.379356,1777992392.409943,-0.000532,-0.004260,-0.001597
accel,1777992392.421273,26355.389764,1777992392.421273,0.411879,-9.129991,1.255251
gyro,1777992392.419975,26355.389764,1777992392.419975,0.006391,0.003196,-0.002662
accel,1777992392.433041,26355.400936,1777992392.433041,0.431493,-9.090764,1.255251
gyro,1777992392.430006,26355.400936,1777992392.430006,0.002129,0.001597,-0.000532
accel,1777992392.444808,26355.412087,1777992392.444808,0.431493,-9.110377,1.274864
gyro,1777992392.445052,26355.412087,1777992392.445052,0.003196,0.003728,-0.004260
accel,1777992392.452653,26355.423193,1777992392.452653,0.411879,-9.090764,1.235638
gyro,1777992392.455083,26355.423193,1777992392.455083,0.003728,0.002129,-0.001597
accel,1777992392.464419,26355.434393,1777992392.464419,0.411879,-9.090764,1.274864
gyro,1777992392.465115,26355.434393,1777992392.465115,0.003196,0.000000,-0.002129
accel,1777992392.476186,26355.445428,1777992392.476186,0.402073,-9.110377,1.255251
gyro,1777992392.475147,26355.445428,1777992392.475147,0.005859,0.001597,-0.003728
accel,1777992392.487953,26355.456546,1777992392.487953,0.431493,-9.149604,1.255251
gyro,1777992392.485178,26355.456546,1777992392.485178,0.003196,-0.003196,-0.003196
accel,1777992392.499722,26355.467927,1777992392.499722,0.411879,-9.149604,1.255251
gyro,1777992392.500225,26355.467927,1777992392.500225,0.005325,0.005325,-0.001597
accel,1777992392.511490,26355.478795,1777992392.511490,0.431493,-9.090764,1.255251
gyro,1777992392.510257,26355.478795,1777992392.510257,0.001597,0.001597,-0.004793
accel,1777992392.523256,26355.489936,1777992392.523256,0.411879,-9.110377,1.225831
gyro,1777992392.520288,26355.489936,1777992392.520288,0.002129,0.002129,-0.002662
accel,1777992392.531100,26355.501125,1777992392.531100,0.431493,-9.110377,1.235638
gyro,1777992392.530320,26355.501125,1777992392.530320,0.000000,-0.001065,-0.005859
accel,1777992392.542866,26355.512180,1777992392.542866,0.431493,-9.129991,1.274864
gyro,1777992392.545367,26355.512180,1777992392.545367,0.001597,-0.000532,0.000000
accel,1777992392.554634,26355.523336,1777992392.554634,0.431493,-9.149604,1.235638
gyro,1777992392.555398,26355.523336,1777992392.555398,0.002129,0.000532,-0.001597
accel,1777992392.566400,26355.534559,1777992392.566400,0.411879,-9.129991,1.225831
gyro,1777992392.565430,26355.534559,1777992392.565430,0.000000,0.004260,-0.005325
accel,1777992392.578166,26355.545545,1777992392.578166,0.411879,-9.129991,1.235638
gyro,1777992392.575463,26355.545545,1777992392.575463,-0.003728,-0.004260,0.000532
accel,1777992392.589933,26355.556778,1777992392.589933,0.431493,-9.129991,1.255251
gyro,1777992392.585494,26355.556778,1777992392.585494,0.000532,-0.002662,-0.003728
accel,1777992392.597778,26355.568187,1777992392.597778,0.402073,-9.110377,1.235638
gyro,1777992392.600542,26355.568187,1777992392.600542,0.001597,0.000532,-0.004260
accel,1777992392.609546,26355.578937,1777992392.609546,0.411879,-9.090764,1.235638
gyro,1777992392.610574,26355.578937,1777992392.610574,0.003728,0.001065,-0.001597
accel,1777992392.621313,26355.590120,1777992392.621313,0.431493,-9.129991,1.255251
gyro,1777992392.620605,26355.590120,1777992392.620605,-0.002129,-0.000532,-0.000532
accel,1777992392.633081,26355.601196,1777992392.633081,0.411879,-9.129991,1.274864
gyro,1777992392.630638,26355.601196,1777992392.630638,-0.002662,-0.004793,-0.004260
accel,1777992392.644849,26355.612304,1777992392.644849,0.411879,-9.110377,1.274864
